transcript	status	logFC_cat	logFC	avetpm	length	eff_length	tpm1	tpm2	isopct1	isopct2	gene	avetpm_cat
ENST00000436658	0	[ 0.00, 1.51)	0	0	830	684.552	0	0	0	0	ENSG00000186543	[   0.000,   0.192)
ENST00000334793	1	[ 3.38,32.14)	4.07077571415365	1.248683	4675	4529.55	2.3571	0.140266	1	1	ENSG00000186564	[   0.617,   2.459)
ENST00000334815	0	[ 0.00, 1.51)	0	10.2013	1803	1657.55	10.2013	10.2013	1	1	ENSG00000186603	[   2.459,3242.300]
ENST00000389184	0	[ 0.00, 1.51)	0	0.0335371	4377	4231.55	0.0335371	0.0335371	0.0219796633176786	0.0219796633176786	ENSG00000186715	[   0.000,   0.192)
ENST00000442552	0	[ 0.00, 1.51)	0	0.157979	2185	2039.55	0.157979	0.157979	0.103536836257862	0.103536836257862	ENSG00000186715	[   0.000,   0.192)
ENST00000455405	0	[ 0.00, 1.51)	0	0.545433	3184	3038.55	0.545433	0.545433	0.357467810345898	0.357467810345898	ENSG00000186715	[   0.192,   0.617)
ENST00000544155	0	[ 0.00, 1.51)	0	0.788875	592	446.552	0.788875	0.788875	0.517015690078562	0.517015690078562	ENSG00000186715	[   0.617,   2.459)
ENST00000545160	0	[ 0.00, 1.51)	0	0	559	413.68	0	0	0	0	ENSG00000186715	[   0.000,   0.192)
ENST00000335071	1	[ 3.38,32.14)	3.7478247737677	0.8528155	1980	1834.55	0.118167	1.587464	1	1	ENSG00000186790	[   0.617,   2.459)
ENST00000379236	0	[ 0.00, 1.51)	0	4.77431	1068	922.552	4.77431	4.77431	0.956678732913803	0.956678732913803	ENSG00000186827	[   2.459,3242.300]
ENST00000453580	0	[ 0.00, 1.51)	0	0	393	248.428	0	0	0	0	ENSG00000186827	[   0.000,   0.192)
ENST00000497869	0	[ 0.00, 1.51)	0	0.216195	1707	1561.55	0.216195	0.216195	0.0433212670861967	0.0433212670861967	ENSG00000186827	[   0.192,   0.617)
ENST00000335123	0	[ 0.00, 1.51)	0	0	625	479.552	0	0	0	0	ENSG00000186844	[   0.000,   0.192)
ENST00000368766	0	[ 0.00, 1.51)	0	0	770	624.552	0	0	0	0	ENSG00000186844	[   0.000,   0.192)
ENST00000328596	0	[ 0.00, 1.51)	0	0	851	705.552	0	0	0	0	ENSG00000186891	[   0.000,   0.192)
ENST00000379265	0	[ 0.00, 1.51)	0	0.659127	705	559.552	0.659127	0.659127	0.0673956950935469	0.0673956950935469	ENSG00000186891	[   0.617,   2.459)
ENST00000379268	0	[ 0.00, 1.51)	0	6.1538	1179	1033.55	6.1538	6.1538	0.629225670419614	0.629225670419614	ENSG00000186891	[   2.459,3242.300]
ENST00000486728	0	[ 0.00, 1.51)	0	2.96703	727	581.552	2.96703	2.96703	0.303378634486839	0.303378634486839	ENSG00000186891	[   2.459,3242.300]
ENST00000335282	0	[ 0.00, 1.51)	0	0	515	369.719	0	0	0	0	ENSG00000186973	[   0.000,   0.192)
ENST00000409337	0	[ 0.00, 1.51)	0	0.0400937	476	330.787	0.0400937	0.0400937	0.0947424561575968	0.0947424561575968	ENSG00000186973	[   0.000,   0.192)
ENST00000409396	0	[ 0.00, 1.51)	0	0.140116	448	302.913	0.140116	0.140116	0.331097753187604	0.331097753187604	ENSG00000186973	[   0.000,   0.192)
ENST00000409706	0	[ 0.00, 1.51)	0	0.0672235	1560	1414.55	0.0672235	0.0672235	0.158850879352871	0.158850879352871	ENSG00000186973	[   0.000,   0.192)
ENST00000410025	0	[ 0.00, 1.51)	0	0	530	384.68	0	0	0	0	ENSG00000186973	[   0.000,   0.192)
ENST00000410048	0	[ 0.00, 1.51)	0	0	500	354.719	0	0	0	0	ENSG00000186973	[   0.000,   0.192)
ENST00000481753	0	[ 0.00, 1.51)	0	0.175753	365	221.271	0.175753	0.175753	0.415308911301928	0.415308911301928	ENSG00000186973	[   0.000,   0.192)
ENST00000328664	0	[ 0.00, 1.51)	0	0.262474	2930	2784.55	0.262474	0.262474	0.534649754444143	0.534649754444143	ENSG00000187010	[   0.192,   0.617)
ENST00000342055	0	[ 0.00, 1.51)	0	0	1557	1411.55	0	0	0	0	ENSG00000187010	[   0.000,   0.192)
ENST00000357542	0	[ 0.00, 1.51)	0	0	1387	1241.55	0	0	0	0	ENSG00000187010	[   0.000,   0.192)
ENST00000417538	0	[ 0.00, 1.51)	0	0	1333	1187.55	0	0	0	0	ENSG00000187010	[   0.000,   0.192)
ENST00000423253	0	[ 0.00, 1.51)	0	0	951	805.552	0	0	0	0	ENSG00000187010	[   0.000,   0.192)
ENST00000423810	0	[ 0.00, 1.51)	0	0.117071	1637	1491.55	0.117071	0.117071	0.238469263250952	0.238469263250952	ENSG00000187010	[   0.000,   0.192)
ENST00000454452	0	[ 0.00, 1.51)	0	0	1303	1157.55	0	0	0	0	ENSG00000187010	[   0.000,   0.192)
ENST00000564398	0	[ 0.00, 1.51)	0	0.111382	1441	1295.55	0.111382	0.111382	0.226880982304905	0.226880982304905	ENSG00000187010	[   0.000,   0.192)
ENST00000568195	0	[ 0.00, 1.51)	0	0	1467	1321.55	0	0	0	0	ENSG00000187010	[   0.000,   0.192)
ENST00000377828	1	[ 2.40, 3.38)	2.97346627967595	0.44601861752893	3531	3385.55	0.79129	0.10074723505786	0.0436663486795108	0.00555961012338479	ENSG00000187017	[   0.192,   0.617)
ENST00000416731	1	[ 3.38,32.14)	5.45942890352538	2.26680861752893	1665	1519.55	4.43287	0.10074723505786	0.244622385055976	0.00555961012338479	ENSG00000187017	[   0.617,   2.459)
ENST00000418286	1	  Inf	Inf	0.17852	641	495.552	0.35704	0	0.0197028057128645	0	ENSG00000187017	[   0.000,   0.192)
ENST00000434576	1	  Inf	Inf	0.2837455	750	604.552	0.567491	0	0.0313162808559242	0	ENSG00000187017	[   0.192,   0.617)
ENST00000461727	1	[ 2.40, 3.38)	2.73005879912339	2.97128752678326	1869	1723.55	0.778351	5.16422405356652	0.0429523261522905	0.284981243516476	ENSG00000187017	[   2.459,3242.300]
ENST00000468561	1	[ 0.00, 1.51)	1.28729041988447	0.17332011752893	664	518.552	0.245893	0.10074723505786	0.0135692975721303	0.00555961012338479	ENSG00000187017	[   0.000,   0.192)
ENST00000475228	1	  Inf	Inf	0.380481	813	667.552	0.760962	0	0.0419927359423952	0	ENSG00000187017	[   0.192,   0.617)
ENST00000475479	1	[ 3.38,32.14)	5.58521090571552	2.46872361752893	360	216.469	4.8367	0.10074723505786	0.266907238380606	0.00555961012338479	ENSG00000187017	[   2.459,3242.300]
ENST00000477679	1	[ 3.38,32.14)	5.73091009986097	2.72571361752893	885	739.552	5.35068	0.10074723505786	0.295270581648302	0.00555961012338479	ENSG00000187017	[   2.459,3242.300]
ENST00000478323	1	  Inf	Inf	6.22665838557209	270	131.843	0	12.4533167711442	0	0.6872207058666	ENSG00000187017	[   2.459,3242.300]
ENST00000310638	0	[ 0.00, 1.51)	0	0	2530	2384.55	0	0	0	0	ENSG00000187048	[   0.000,   0.192)
ENST00000371904	0	[ 0.00, 1.51)	0	0	1760	1614.55	0	0	0	0	ENSG00000187048	[   0.000,   0.192)
ENST00000371905	0	[ 0.00, 1.51)	0	0	1725	1579.55	0	0	0	0	ENSG00000187048	[   0.000,   0.192)
ENST00000457840	0	[ 0.00, 1.51)	0	0	1036	890.552	0	0	0	0	ENSG00000187048	[   0.000,   0.192)
ENST00000462347	0	[ 0.00, 1.51)	0	0	1775	1629.55	0	0	0	0	ENSG00000187048	[   0.000,   0.192)
ENST00000465874	0	[ 0.00, 1.51)	0	0	2108	1962.55	0	0	0	0	ENSG00000187048	[   0.000,   0.192)
ENST00000468629	0	[ 0.00, 1.51)	0	0	1517	1371.55	0	0	0	0	ENSG00000187048	[   0.000,   0.192)
ENST00000474458	0	[ 0.00, 1.51)	0	0	1133	987.552	0	0	0	0	ENSG00000187048	[   0.000,   0.192)
ENST00000475477	0	[ 0.00, 1.51)	0	0.0168552	2138	1992.55	0.0168552	0.0168552	1	1	ENSG00000187048	[   0.000,   0.192)
ENST00000496519	0	[ 0.00, 1.51)	0	0	236	102.376	0	0	0	0	ENSG00000187048	[   0.000,   0.192)
ENST00000366480	0	[ 0.00, 1.51)	0	0	1107	961.552	0	0	0	0	ENSG00000187080	[   0.000,   0.192)
ENST00000371116	0	[ 0.00, 1.51)	0	0.789308	2068	1922.55	0.789308	0.789308	1	1	ENSG00000187140	[   0.617,   2.459)
ENST00000335496	0	[ 0.00, 1.51)	0	0	2015	1869.55	0	0	0	0	ENSG00000187144	[   0.000,   0.192)
ENST00000375577	1	[ 1.51, 2.40)	2.04549555847321	0.140649783011202	1136	990.552	0.054854	0.226445566022403	0.342888933340001	0.342888933340001	ENSG00000187144	[   0.000,   0.192)
ENST00000466212	0	[ 0.00, 1.51)	0	0	3619	3473.55	0	0	0	0	ENSG00000187144	[   0.000,   0.192)
ENST00000491418	1	[ 1.51, 2.40)	2.04549555847321	0.269540716988798	661	515.552	0.105122	0.433959433977597	0.657111066659999	0.657111066659999	ENSG00000187144	[   0.192,   0.617)
ENST00000540400	0	[ 0.00, 1.51)	0	0	1773	1627.55	0	0	0	0	ENSG00000187144	[   0.000,   0.192)
ENST00000309092	0	[ 0.00, 1.51)	0	28.6741	1078	932.552	28.6741	28.6741	0.969905008564014	0.856054954034302	ENSG00000187145	[   2.459,3242.300]
ENST00000369084	1	[ 2.40, 3.38)	2.4380628719701	2.8556265	1463	1317.55	0.889723	4.82153	0.0300949914359858	0.143945045965698	ENSG00000187145	[   2.459,3242.300]
ENST00000335497	0	[ 0.00, 1.51)	0	2.43062	1203	1057.55	2.43062	2.43062	0.0421997257137624	0.0421997257137624	ENSG00000187147	[   0.617,   2.459)
ENST00000355387	0	[ 0.00, 1.51)	0	0.0420272	3099	2953.55	0.0420272	0.0420272	0.000729664164911602	0.000729664164911602	ENSG00000187147	[   0.000,   0.192)
ENST00000361799	0	[ 0.00, 1.51)	0	0	3009	2863.55	0	0	0	0	ENSG00000187147	[   0.000,   0.192)
ENST00000372247	0	[ 0.00, 1.51)	0	0.138416	2650	2504.55	0.138416	0.138416	0.00240313880178561	0.00240313880178561	ENSG00000187147	[   0.000,   0.192)
ENST00000440132	0	[ 0.00, 1.51)	0	6.80304	1200	1054.55	6.80304	6.80304	0.118112424821549	0.118112424821549	ENSG00000187147	[   2.459,3242.300]
ENST00000443020	0	[ 0.00, 1.51)	0	0	1544	1398.55	0	0	0	0	ENSG00000187147	[   0.000,   0.192)
ENST00000453863	0	[ 0.00, 1.51)	0	0	361	217.425	0	0	0	0	ENSG00000187147	[   0.000,   0.192)
ENST00000470498	0	[ 0.00, 1.51)	0	0	594	448.552	0	0	0	0	ENSG00000187147	[   0.000,   0.192)
ENST00000471494	0	[ 0.00, 1.51)	0	10.7103	720	574.552	10.7103	10.7103	0.185949149728098	0.185949149728098	ENSG00000187147	[   2.459,3242.300]
ENST00000474064	0	[ 0.00, 1.51)	0	0.833449	2734	2588.55	0.833449	0.833449	0.0144701019478197	0.0144701019478197	ENSG00000187147	[   0.617,   2.459)
ENST00000474394	0	[ 0.00, 1.51)	0	0	810	664.552	0	0	0	0	ENSG00000187147	[   0.000,   0.192)
ENST00000474956	0	[ 0.00, 1.51)	0	0.22277	3303	3157.55	0.22277	0.22277	0.00386766870068331	0.00386766870068331	ENSG00000187147	[   0.192,   0.617)
ENST00000475378	0	[ 0.00, 1.51)	0	7.51888	916	770.552	7.51888	7.51888	0.13054063312023	0.13054063312023	ENSG00000187147	[   2.459,3242.300]
ENST00000480686	0	[ 0.00, 1.51)	0	0.368592	3835	3689.55	0.368592	0.368592	0.00639938834547857	0.00639938834547857	ENSG00000187147	[   0.192,   0.617)
ENST00000484745	0	[ 0.00, 1.51)	0	23.8226	1951	1805.55	23.8226	23.8226	0.413601132957302	0.413601132957302	ENSG00000187147	[   2.459,3242.300]
ENST00000487332	0	[ 0.00, 1.51)	0	0.0882921	452	306.913	0.0882921	0.0882921	0.00153290205901872	0.00153290205901872	ENSG00000187147	[   0.000,   0.192)
ENST00000488865	0	[ 0.00, 1.51)	0	1.68583	731	585.552	1.68583	1.68583	0.0292688958372893	0.0292688958372893	ENSG00000187147	[   0.617,   2.459)
ENST00000496262	0	[ 0.00, 1.51)	0	0.0968984	840	694.552	0.0968984	0.0968984	0.00168232216558016	0.00168232216558016	ENSG00000187147	[   0.000,   0.192)
ENST00000497469	0	[ 0.00, 1.51)	0	2.83629	590	444.596	2.83629	2.83629	0.0492428516364908	0.0492428516364908	ENSG00000187147	[   2.459,3242.300]
ENST00000335535	0	[ 0.00, 1.51)	0	0	388	243.478	0	0	0	0	ENSG00000187170	[   0.000,   0.192)
ENST00000368777	0	[ 0.00, 1.51)	0	0	672	526.552	0	0	0	0	ENSG00000187170	[   0.000,   0.192)
ENST00000368779	0	[ 0.00, 1.51)	0	0	592	446.552	0	0	0	0	ENSG00000187173	[   0.000,   0.192)
ENST00000368783	0	[ 0.00, 1.51)	0	0	614	468.552	0	0	0	0	ENSG00000187180	[   0.000,   0.192)
ENST00000368784	0	[ 0.00, 1.51)	0	0	609	463.552	0	0	0	0	ENSG00000187223	[   0.000,   0.192)
ENST00000335633	0	[ 0.00, 1.51)	0	0	288	148.383	0	0	0	0	ENSG00000187238	[   0.000,   0.192)
ENST00000286193	0	[ 0.00, 1.51)	0	0	1111	965.552	0	0	0	0	ENSG00000187481	[   0.000,   0.192)
ENST00000342280	1	  Inf	Inf	2.274015	1622	1476.55	4.54803	0	0.81337263058497	0	ENSG00000187513	[   0.617,   2.459)
ENST00000450137	1	[ 2.40, 3.38)	2.42176751800182	3.317555	1059	913.552	1.04354	5.59157	0.18662736941503	1	ENSG00000187513	[   2.459,3242.300]
ENST00000235347	0	[ 0.00, 1.51)	0	0	1525	1379.55	0	0	0	0	ENSG00000187545	[   0.000,   0.192)
ENST00000342210	0	[ 0.00, 1.51)	0	1.32724	3005	2859.55	1.32724	1.32724	0.253700839297825	0.253700839297825	ENSG00000187554	[   0.617,   2.459)
ENST00000366881	0	[ 0.00, 1.51)	0	0.786012	3368	3222.55	0.786012	0.786012	0.15024555023821	0.15024555023821	ENSG00000187554	[   0.617,   2.459)
ENST00000407096	0	[ 0.00, 1.51)	0	0	459	313.851	0	0	0	0	ENSG00000187554	[   0.000,   0.192)
ENST00000465726	0	[ 0.00, 1.51)	0	0.115754	435	290.031	0.115754	0.115754	0.0221262823242823	0.0221262823242823	ENSG00000187554	[   0.000,   0.192)
ENST00000484766	0	[ 0.00, 1.51)	0	1.68809	487	341.754	1.68809	1.68809	0.322677021345247	0.322677021345247	ENSG00000187554	[   0.617,   2.459)
ENST00000540964	0	[ 0.00, 1.51)	0	1.31442	4088	3942.55	1.31442	1.31442	0.251250306794436	0.251250306794436	ENSG00000187554	[   0.617,   2.459)
ENST00000379407	0	[ 0.00, 1.51)	0	0	2287	2141.55	0	0	0	0	ENSG00000187583	[   0.000,   0.192)
ENST00000379409	0	[ 0.00, 1.51)	0	0.408839	2455	2309.55	0.408839	0.408839	0.386427736966869	0.386427736966869	ENSG00000187583	[   0.192,   0.617)
ENST00000379410	0	[ 0.00, 1.51)	0	0.45933	2404	2258.55	0.45933	0.45933	0.434150979776861	0.434150979776861	ENSG00000187583	[   0.192,   0.617)
ENST00000480267	0	[ 0.00, 1.51)	0	0	464	318.819	0	0	0	0	ENSG00000187583	[   0.000,   0.192)
ENST00000491024	0	[ 0.00, 1.51)	0	0.189827	698	552.552	0.189827	0.189827	0.179421283256269	0.179421283256269	ENSG00000187583	[   0.000,   0.192)
ENST00000379389	1	[ 2.40, 3.38)	2.6494108012143	32.691763	711	565.552	56.395	8.988526	1	1	ENSG00000187608	[   2.459,3242.300]
ENST00000341065	0	[ 0.00, 1.51)	0	2.10037	2191	2045.55	2.10037	2.10037	0.540651504149284	0.540651504149284	ENSG00000187634	[   0.617,   2.459)
ENST00000342066	0	[ 0.00, 1.51)	0	0.343776	2551	2405.55	0.343776	0.343776	0.0884906047460325	0.0884906047460325	ENSG00000187634	[   0.192,   0.617)
ENST00000420190	0	[ 0.00, 1.51)	0	0.569777	626	480.552	0.569777	0.569777	0.146665012392896	0.146665012392896	ENSG00000187634	[   0.192,   0.617)
ENST00000437963	0	[ 0.00, 1.51)	0	0.565909	387	242.502	0.565909	0.565909	0.145669359237476	0.145669359237476	ENSG00000187634	[   0.192,   0.617)
ENST00000455979	0	[ 0.00, 1.51)	0	0.200303	1731	1585.55	0.200303	0.200303	0.0515595434307356	0.0515595434307356	ENSG00000187634	[   0.192,   0.617)
ENST00000464948	0	[ 0.00, 1.51)	0	0	657	511.552	0	0	0	0	ENSG00000187634	[   0.000,   0.192)
ENST00000466827	0	[ 0.00, 1.51)	0	0.104752	542	396.68	0.104752	0.104752	0.026963976043576	0.026963976043576	ENSG00000187634	[   0.000,   0.192)
ENST00000474461	0	[ 0.00, 1.51)	0	0	862	716.552	0	0	0	0	ENSG00000187634	[   0.000,   0.192)
ENST00000478729	0	[ 0.00, 1.51)	0	0	318	176.291	0	0	0	0	ENSG00000187634	[   0.000,   0.192)
ENST00000341290	0	[ 0.00, 1.51)	0	0	3035	2889.55	0	0	0	0	ENSG00000187642	[   0.000,   0.192)
ENST00000433179	0	[ 0.00, 1.51)	0	0	3064	2918.55	0	0	0	0	ENSG00000187642	[   0.000,   0.192)
ENST00000479361	0	[ 0.00, 1.51)	0	0.331535	1208	1062.55	0.331535	0.331535	1	1	ENSG00000187642	[   0.192,   0.617)
ENST00000344889	0	[ 0.00, 1.51)	0	0	954	808.552	0	0	0	0	ENSG00000187701	[   0.000,   0.192)
ENST00000378585	0	[ 0.00, 1.51)	0	0.429262	1913	1767.55	0.429262	0.429262	1	1	ENSG00000187730	[   0.192,   0.617)
ENST00000370079	0	[ 0.00, 1.51)	0	0	1632	1486.55	0	0	0	0	ENSG00000187733	[   0.000,   0.192)
ENST00000292357	1	[ 2.40, 3.38)	2.75730705972145	0.885128391085858	4866	4720.55	1.54217	0.228086782171716	0.44636019207002	0.0660166258575904	ENSG00000187800	[   0.617,   2.459)
ENST00000338302	1	[ 0.00, 1.51)	1.06229877974609	1.68056730488358	4970	4824.55	1.08836	2.27277460976715	0.315011042000122	0.657823788134598	ENSG00000187800	[   0.617,   2.459)
ENST00000444016	1	  Inf	Inf	0.00764972138681827	688	542.552	0	0.0152994427736365	0	0.00442821622454379	ENSG00000187800	[   0.000,   0.192)
ENST00000455314	1	  Inf	Inf	0.033114107482141	642	496.552	0	0.0662282149642821	0	0.0191688586549547	ENSG00000187800	[   0.000,   0.192)
ENST00000465101	0	[ 0.00, 1.51)	0	0	980	834.552	0	0	0	0	ENSG00000187800	[   0.000,   0.192)
ENST00000469390	1	[ 0.00, 1.51)	0.239971698136934	0.761290667695628	4470	4324.55	0.82446	0.698121335391256	0.238628765929858	0.20206175282454	ENSG00000187800	[   0.617,   2.459)
ENST00000482505	1	  Inf	Inf	0.0872398074659774	492	346.754	0	0.174479614931955	0	0.0505007583037736	ENSG00000187800	[   0.000,   0.192)
ENST00000361584	1	[ 2.40, 3.38)	2.71413456890191	0.120871010136604	1976	1830.55	0.209774	0.0319680202732077	0.12175881453277	0.12175881453277	ENSG00000187801	[   0.000,   0.192)
ENST00000411995	1	[ 2.40, 3.38)	2.71413456890191	0.62410706107269	2109	1963.55	1.08315	0.16506412214538	0.628691162685411	0.628691162685411	ENSG00000187801	[   0.617,   2.459)
ENST00000469416	1	[ 2.40, 3.38)	2.71413456890191	0.126859418654102	2382	2236.55	0.220167	0.0335518373082047	0.12779120824905	0.12779120824905	ENSG00000187801	[   0.000,   0.192)
ENST00000484445	1	[ 2.40, 3.38)	2.71413456890191	0.120871010136604	1976	1830.55	0.209774	0.0319680202732077	0.12175881453277	0.12175881453277	ENSG00000187801	[   0.000,   0.192)
ENST00000372705	1	[ 3.38,32.14)	4.81035946311228	0.580113737556204	2104	1958.55	1.1203	0.0399274751124072	0.490849424063583	0.0174938660744784	ENSG00000187815	[   0.192,   0.617)
ENST00000372706	1	[ 0.00, 1.51)	0.796872488227818	0.779317165142737	2871	2725.55	0.989235	0.569399330285473	0.433424466672801	0.249477223362327	ENSG00000187815	[   0.617,   2.459)
ENST00000482712	1	[ 2.40, 3.38)	3.27500738777237	0.92293909730106	542	396.68	0.172835	1.67304319460212	0.0757261092636163	0.733028910563195	ENSG00000187815	[   0.617,   2.459)
ENST00000340086	0	[ 0.00, 1.51)	0	0.0424722	1287	1141.55	0.0424722	0.0424722	0.143583304766908	0.143583304766908	ENSG00000187862	[   0.000,   0.192)
ENST00000368236	0	[ 0.00, 1.51)	0	0	2005	1859.55	0	0	0	0	ENSG00000187862	[   0.000,   0.192)
ENST00000368237	0	[ 0.00, 1.51)	0	0	1969	1823.55	0	0	0	0	ENSG00000187862	[   0.000,   0.192)
ENST00000413282	0	[ 0.00, 1.51)	0	0	647	501.552	0	0	0	0	ENSG00000187862	[   0.000,   0.192)
ENST00000462049	0	[ 0.00, 1.51)	0	0.0275051	818	672.552	0.0275051	0.0275051	0.0929848973197594	0.0929848973197594	ENSG00000187862	[   0.000,   0.192)
ENST00000478081	0	[ 0.00, 1.51)	0	0.13366	919	773.552	0.13366	0.13366	0.451856614800857	0.451856614800857	ENSG00000187862	[   0.000,   0.192)
ENST00000495690	0	[ 0.00, 1.51)	0	0.0921645	943	797.552	0.0921645	0.0921645	0.311575183112476	0.311575183112476	ENSG00000187862	[   0.000,   0.192)
ENST00000343433	0	[ 0.00, 1.51)	0	0.498934	3135	2989.55	0.498934	0.498934	0.294606714437845	0.294606714437845	ENSG00000187889	[   0.192,   0.617)
ENST00000371240	0	[ 0.00, 1.51)	0	0.360064	597	451.552	0.360064	0.360064	0.212607823935327	0.212607823935327	ENSG00000187889	[   0.192,   0.617)
ENST00000484327	0	[ 0.00, 1.51)	0	0.0389505	2151	2005.55	0.0389505	0.0389505	0.0229991919386358	0.0229991919386358	ENSG00000187889	[   0.000,   0.192)
ENST00000493000	0	[ 0.00, 1.51)	0	0	1904	1758.55	0	0	0	0	ENSG00000187889	[   0.000,   0.192)
ENST00000497991	0	[ 0.00, 1.51)	0	0.795611	761	615.552	0.795611	0.795611	0.469786269688192	0.469786269688192	ENSG00000187889	[   0.617,   2.459)
ENST00000344642	0	[ 0.00, 1.51)	0	0.654856	4012	3866.55	0.654856	0.654856	0.280671015523877	0.280671015523877	ENSG00000187942	[   0.617,   2.459)
ENST00000484271	0	[ 0.00, 1.51)	0	1.5676	940	794.552	1.5676	1.5676	0.671872723064659	0.671872723064659	ENSG00000187942	[   0.617,   2.459)
ENST00000543870	0	[ 0.00, 1.51)	0	0.110724	1180	1034.55	0.110724	0.110724	0.0474562614114642	0.0474562614114642	ENSG00000187942	[   0.000,   0.192)
ENST00000481504	0	[ 0.00, 1.51)	0	0	1234	1088.55	0	0	0	0	ENSG00000187952	[   0.000,   0.192)
ENST00000544728	0	[ 0.00, 1.51)	0	0	1227	1081.55	0	0	0	0	ENSG00000187952	[   0.000,   0.192)
ENST00000338591	0	[ 0.00, 1.51)	0	1.63308	2560	2414.55	1.63308	1.63308	0.515476966441979	0.515476966441979	ENSG00000187961	[   0.617,   2.459)
ENST00000463212	0	[ 0.00, 1.51)	0	0.959368	955	809.552	0.959368	0.959368	0.302821727252497	0.302821727252497	ENSG00000187961	[   0.617,   2.459)
ENST00000466300	0	[ 0.00, 1.51)	0	0.406625	913	767.552	0.406625	0.406625	0.128350002130618	0.128350002130618	ENSG00000187961	[   0.192,   0.617)
ENST00000481067	0	[ 0.00, 1.51)	0	0.169022	515	369.719	0.169022	0.169022	0.0533513041749064	0.0533513041749064	ENSG00000187961	[   0.000,   0.192)
ENST00000247992	0	[ 0.00, 1.51)	0	0	453	307.913	0	0	0	0	ENSG00000187980	[   0.000,   0.192)
ENST00000429261	0	[ 0.00, 1.51)	0	0.0436842	3249	3103.55	0.0436842	0.0436842	1	1	ENSG00000187980	[   0.000,   0.192)
ENST00000495760	0	[ 0.00, 1.51)	0	0	368	224.204	0	0	0	0	ENSG00000187980	[   0.000,   0.192)
ENST00000368102	1	[ 0.00, 1.51)	1.01878629521548	0.618608	2501	2355.55	0.828383	0.408833	1	1	ENSG00000188004	[   0.617,   2.459)
ENST00000491974	0	[ 0.00, 1.51)	0	0	1064	918.552	0	0	0	0	ENSG00000188004	[   0.000,   0.192)
ENST00000368712	0	[ 0.00, 1.51)	0	1.12737	579	433.596	1.12737	1.12737	0.349746695249411	0.349746695249411	ENSG00000188015	[   0.617,   2.459)
ENST00000368713	0	[ 0.00, 1.51)	0	2.09602	856	710.552	2.09602	2.09602	0.650253304750589	0.650253304750589	ENSG00000188015	[   0.617,   2.459)
ENST00000373826	0	[ 0.00, 1.51)	0	2.31959	1950	1804.55	2.31959	2.31959	0.586997231515176	0.167469869949656	ENSG00000188060	[   0.617,   2.459)
ENST00000465518	1	[ 2.40, 3.38)	2.82080317326349	6.581615	837	691.552	1.63203	11.5312	0.413002768484824	0.832530130050344	ENSG00000188060	[   2.459,3242.300]
ENST00000314163	1	[ 3.38,32.14)	4.16085772857908	1.75332633332534	1934	1788.55	3.32099	0.185662666650678	0.880537693211436	0.0492271811140871	ENSG00000188092	[   0.617,   2.459)
ENST00000461786	1	[ 2.40, 3.38)	3.09065688580665	0.0639843663910572	570	424.639	0.114525	0.0134437327821143	0.0303655173050927	0.00356451342886125	ENSG00000188092	[   0.000,   0.192)
ENST00000468618	1	  Inf	Inf	0.0299040747392687	1008	862.552	0	0.0598081494785375	0	0.0158577201307671	ENSG00000188092	[   0.000,   0.192)
ENST00000478307	1	  Inf	Inf	1.994995e-10	2633	2487.55	3.98999e-10	0	1.05791844917832e-10	0	ENSG00000188092	[   0.000,   0.192)
ENST00000488165	1	  Inf	Inf	0.372530985639909	1954	1808.55	0	0.745061971279817	0	0.197548065333017	ENSG00000188092	[   0.192,   0.617)
ENST00000488603	1	[ 3.38,32.14)	3.39742058772586	0.649204397050315	2701	2555.55	0.112541	1.18586779410063	0.0298394733292507	0.314424702233702	ENSG00000188092	[   0.617,   2.459)
ENST00000490955	1	[ 1.51, 2.40)	2.18177089657462	0.100598597447378	1906	1760.55	0.164861	0.0363361948947558	0.0437117620470193	0.00963429255514454	ENSG00000188092	[   0.000,   0.192)
